,LSOA21CD,LAT,LONG,curtailment_risk
32771,E01034733,50.87951,-1.10572,3
32772,E01034734,50.87619,-1.04999,5
32773,E01034735,52.42226,-1.49995,4
32774,E01034736,52.42084,-1.4931,3
32775,E01034737,52.4245,-1.51215,4
32776,E01034738,52.41889,-1.50965,5
32777,E01034739,52.41096,-1.60028,5
32778,E01034740,52.40434,-1.59968,2
32779,E01034741,52.40771,-1.49578,2
32780,E01034742,52.40624,-1.49403,2
32781,E01034743,52.40955,-1.51331,2
32782,E01034744,52.40671,-1.50804,3
32783,E01034745,52.40098,-1.465,4
32784,E01034746,52.39524,-1.47126,4
32785,E01034747,52.39507,-1.58241,5
32786,E01034748,52.39321,-1.57289,5
32787,E01034749,52.40378,-1.48531,5
32788,E01034750,52.39861,-1.48507,3
32789,E01034751,51.89495,-1.39063,1
32790,E01034752,54.11253,-0.20211,1
32791,E01034753,54.10829,-0.18826,4
32792,E01034754,53.93072,-0.76169,1
32793,E01034755,53.91256,-0.77549,1
32794,E01034756,53.80547,-0.53565,2
32795,E01034757,53.73997,-0.58947,1
32796,E01034758,53.72128,-0.56545,5
32797,E01034759,54.00552,-0.41429,1
32798,E01034760,54.0016,-0.42576,4
32799,E01034761,53.93333,-1.06287,1
32800,E01034762,53.92617,-1.07868,3
32801,E01034763,54.04179,-2.79043,3
32802,E01034764,53.79187,-2.45702,4
32803,E01034765,52.66328,1.345012,4
32804,E01034766,52.658,1.333753,2
32805,E01034767,52.57515,1.700333,1
32806,E01034768,52.75512,0.393464,2
32807,E01034769,52.75471,0.404409,3
32808,E01034770,52.61005,0.380141,1
32809,E01034771,52.609,0.37097,4
32810,E01034772,52.59814,0.365791,2
32811,E01034773,52.59713,0.385509,4
32812,E01034774,52.90169,1.368134,2
32813,E01034775,52.90626,1.328578,5
32814,E01034776,52.90303,1.209711,5
32815,E01034777,51.90555,-2.08885,1
32816,E01034778,51.90264,-2.08874,3
32817,E01034779,51.90082,-2.03714,1
32818,E01034780,51.89799,-2.0499,4
32819,E01034781,51.99437,-1.68133,4
32820,E01034782,51.98313,-1.69241,1
32821,E01034783,51.89267,-1.7482,2
32822,E01034784,51.88603,-1.74846,1
32823,E01034785,51.89382,-1.70078,4
32824,E01034786,51.87449,-1.69999,5
32825,E01034787,51.67042,-1.90627,2
32826,E01034788,51.66872,-1.93223,2
32827,E01034789,51.63736,-2.18248,1
32828,E01034790,51.63025,-2.25588,2
32829,E01034791,51.85981,-2.26516,1
32830,E01034792,51.85943,-2.24667,4
32831,E01034793,51.86209,-2.24227,3
32832,E01034794,51.84805,-2.27288,1
32833,E01034795,51.82245,-2.26703,4
32834,E01034796,51.81818,-2.26571,5
32835,E01034797,51.81661,-2.27578,4
32836,E01034798,51.8127,-2.26355,5
32837,E01034799,51.83982,-2.18506,3
32838,E01034800,51.80984,-2.32088,4
32839,E01034801,51.80572,-2.23959,2
32840,E01034802,51.80456,-2.2666,3
32841,E01034803,51.74557,-2.2321,2
32842,E01034804,51.74665,-2.22231,2
32843,E01034805,51.91371,-2.15475,5
32844,E01034806,51.83767,-2.12505,1
32845,E01034807,51.86313,-2.17865,2
32846,E01034808,51.846,-2.17997,1
32847,E01034809,51.84067,-2.17542,4
32848,E01034810,51.83334,-2.15697,3
32849,E01034811,51.95449,-2.06215,2
32850,E01034812,51.9542,-2.05437,5
32851,E01034813,51.94927,-2.05435,5
32852,E01034814,51.9485,-2.05935,5
32853,E01034815,51.94446,-2.0553,4
32854,E01034816,50.82525,-0.52645,5
32855,E01034817,50.82195,-0.55404,5
32856,E01034818,50.82166,-0.54114,2
32857,E01034819,50.82181,-0.5657,2
32858,E01034820,50.82754,-0.46767,3
32859,E01034821,50.81846,-0.47555,5
32860,E01034822,50.80711,-0.70104,1
32861,E01034823,50.79973,-0.70207,2
32862,E01034824,50.79902,-0.64405,3
32863,E01034825,50.79825,-0.65457,3
32864,E01034826,50.83406,-0.42743,1
32865,E01034827,50.83121,-0.43457,2
32866,E01034828,50.82276,-0.40855,4
32867,E01034829,50.81862,-0.40955,5
32868,E01034830,50.81607,-0.3646,1
32869,E01034831,50.81218,-0.36835,4
32870,E01034832,53.43124,-2.86601,1
32871,E01034833,53.43124,-2.85077,2
32872,E01034834,53.42861,-2.80095,1
32873,E01034835,53.4263,-2.80396,2
32874,E01034836,53.4023,-3.04701,4
32875,E01034837,53.39702,-3.03865,3
32876,E01034838,53.39689,-3.0206,4
32877,E01034839,53.39159,-3.01506,2
32878,E01034840,53.35844,-2.98942,1
32879,E01034841,53.35359,-2.98458,4
32880,E01034842,53.40401,-1.43655,3
32881,E01034843,53.37445,-1.50134,2
32882,E01034844,53.3803,-1.48023,3
32883,E01034845,53.34704,-1.39139,1
32884,E01034846,53.3405,-1.39155,3
32885,E01034847,50.63162,-4.34089,2
32886,E01034848,50.62305,-4.35631,5
32887,E01034849,50.46541,-4.468,5
32888,E01034850,50.45981,-4.44706,4
32889,E01034851,50.45528,-4.51843,1
32890,E01034852,50.44316,-4.52683,4
32891,E01034853,50.41518,-5.05571,2
32892,E01034854,50.41268,-5.03607,2
32893,E01034855,50.40004,-5.05554,2
32894,E01034856,50.3395,-4.74348,3
32895,E01034857,50.33232,-4.76217,2
32896,E01034858,50.35691,-4.45178,4
32897,E01034859,50.30497,-5.21739,5
32898,E01034860,50.31676,-5.18376,3
32899,E01034862,50.26687,-5.09735,3
32900,E01034863,50.25985,-5.08822,1
32901,E01034864,50.26454,-5.05233,4
32902,E01034865,50.26177,-5.05284,2
32903,E01034866,50.21946,-5.28555,4
32904,E01034867,50.21566,-5.28513,2
32905,E01034868,50.18531,-5.40734,2
32906,E01034869,50.1822,-5.41592,3
32907,E01034913,52.5376,-1.86841,2
32908,E01034914,52.53542,-1.86507,3
32909,E01034915,52.53249,-1.83297,2
32910,E01034916,52.52639,-1.83146,4
32911,E01034917,52.51292,-1.90604,2
32912,E01034918,52.51073,-1.90201,3
32913,E01034919,52.50804,-1.88961,3
32914,E01034920,52.5056,-1.88844,3
32915,E01034921,52.5031,-1.93712,2
32916,E01034922,52.50075,-1.94029,3
32917,E01034923,52.50407,-1.89789,5
32918,E01034924,52.50281,-1.89064,4
32919,E01034925,52.50097,-1.89926,2
32920,E01034926,52.49985,-1.89211,5
32921,E01034927,52.49844,-1.87507,1
32922,E01034928,52.49421,-1.87449,4
32923,E01034929,52.49199,-1.9016,1
32924,E01034930,52.48924,-1.89934,3
32925,E01034931,52.48625,-1.84646,2
32926,E01034932,52.48569,-1.85131,5
32927,E01034933,52.48933,-1.85842,3
32928,E01034934,52.4864,-1.86185,5
32929,E01034935,52.4806,-1.85495,3
32930,E01034936,52.46258,-1.91959,1
32931,E01034937,52.45548,-1.92394,2
32932,E01034938,52.45669,-1.8981,4
32933,E01034939,52.45401,-1.89819,1
32934,E01034940,52.44552,-1.93386,1
32935,E01034941,52.44444,-1.92946,1
32936,E01034942,52.4068,-1.99967,2
32937,E01034943,52.40419,-2.011,1
32938,E01034944,52.39206,-1.98791,2
32939,E01034945,52.38619,-1.99314,4
32940,E01034946,52.47132,-1.8822,4
32941,E01034947,52.47071,-1.8899,3
32942,E01034948,52.47519,-1.9155,5
32943,E01034949,52.47406,-1.92366,4
32944,E01034950,52.4859,-1.91657,2
32945,E01034951,52.48465,-1.91638,4
32946,E01034952,52.45568,-1.84801,4
32947,E01034953,52.45085,-1.85972,1
32948,E01034954,52.45161,-1.84776,3
32949,E01034955,52.44824,-1.85014,4
32950,E01034956,53.95596,-2.03488,4
32951,E01034957,53.95387,-2.04385,1
32952,E01034958,54.26644,-1.51167,4
32953,E01034959,54.21812,-1.36074,3
32954,E01034960,54.21036,-1.32751,5
32955,E01034961,54.36217,-1.45909,5
32956,E01034962,54.34163,-1.4412,5
32957,E01034963,54.01246,-1.60648,1
32958,E01034964,54.01697,-1.58275,2
32959,E01034965,54.3898,-1.72751,2
32960,E01034966,54.38927,-1.69582,4
32961,E01034967,54.37132,-1.6952,3
32962,E01034968,54.14067,-0.80207,1
32963,E01034969,54.13849,-0.76793,4
32964,E01034970,54.13697,-0.79503,1
32965,E01034971,54.13173,-0.77759,1
32966,E01034972,54.48596,-0.62147,1
32967,E01034973,54.42311,-0.56856,1
32968,E01034974,54.29868,-0.41303,1
32969,E01034975,53.7982,-1.2008,4
32970,E01034976,53.79765,-1.24847,3
32971,E01034977,53.78359,-1.28639,5
32972,E01034978,53.77683,-1.23914,3
32973,E01034979,53.79274,-1.0753,1
32974,E01034980,53.7881,-1.06847,4
32975,E01034981,53.77717,-1.05216,2
32976,E01034982,53.77668,-1.06056,4
32977,E01034983,53.77284,-1.04588,4
32978,E01034984,53.77857,-1.07886,2
32979,E01034985,51.14548,0.870276,1
32980,E01034986,51.14527,0.874996,3
32981,E01034987,51.1196,0.886121,4
32982,E01034988,51.11455,0.917016,2
32983,E01034989,51.10599,0.872016,4
32984,E01034990,51.33203,0.53215,2
32985,E01034991,51.27466,0.521223,2
32986,E01034992,51.27393,0.526961,2
32987,E01034993,51.25139,0.687443,1
32988,E01034994,51.23859,0.666409,4
32989,E01034995,51.2441,0.550932,1
32990,E01034996,51.24022,0.554844,2
32991,E01034997,51.24534,0.543449,5
32992,E01034998,51.2391,0.549337,1
32993,E01034999,51.23615,0.56555,2
32994,E01035000,51.30519,0.161576,5
32995,E01035001,51.29694,0.176452,5
32996,E01035002,51.35445,0.46269,5
32997,E01035003,51.34847,0.48417,1
32998,E01035004,51.33294,0.47275,3
32999,E01035005,51.34026,0.409591,1
33000,E01035006,51.33873,0.436102,2
33001,E01035007,51.33645,0.437159,1
33002,E01035008,51.19383,0.28144,4
33003,E01035009,51.18652,0.27876,4
33004,E01035010,51.30751,0.408175,4
33005,E01035011,51.30208,0.413013,4
33006,E01035012,51.13583,0.262182,5
33007,E01035013,51.13253,0.259648,1
33008,E01035014,52.54497,-1.46826,1
33009,E01035015,52.53754,-1.47637,1
33010,E01035016,52.53004,-1.50197,3
33011,E01035017,52.52896,-1.509,1
33012,E01035018,52.53194,-1.43459,4
33013,E01035019,52.52353,-1.42888,5
33014,E01035020,52.38761,-1.2607,1
33015,E01035021,52.38452,-1.24945,2
33016,E01035022,52.37821,-1.30264,4
33017,E01035023,52.37156,-1.31602,3
33018,E01035024,52.35139,-1.31745,1
33019,E01035025,52.32042,-1.30162,5
33020,E01035026,52.41241,-1.27908,3
33021,E01035027,52.40242,-1.26538,2
33022,E01035028,52.40161,-1.21924,2
33023,E01035029,52.37611,-1.19981,4
33024,E01035030,52.19309,-1.58979,1
33025,E01035031,52.19354,-1.60794,5
33026,E01035032,52.20804,-1.7164,4
33027,E01035033,52.20518,-1.72414,2
33028,E01035034,52.10987,-1.72344,3
33029,E01035035,52.12325,-1.76979,2
33030,E01035036,52.11262,-1.7505,2
33031,E01035037,52.26846,-1.55799,4
33032,E01035038,52.26615,-1.54402,3
33033,E01035039,52.26265,-1.55152,2
33034,E01035040,53.82069,-1.58684,2
33035,E01035041,53.81744,-1.58566,4
33036,E01035042,53.81235,-1.55973,3
33037,E01035043,53.8072,-1.54841,5
33038,E01035044,53.80801,-1.55875,4
33039,E01035045,53.80482,-1.56149,4
33040,E01035046,53.78897,-1.54737,1
33041,E01035047,53.78798,-1.55166,2
33042,E01035048,53.74881,-1.53171,1
33043,E01035049,53.74584,-1.5215,1
33044,E01035050,53.73664,-1.54345,3
33045,E01035051,53.74003,-1.52641,4
33046,E01035052,53.73428,-1.53135,5
33047,E01035053,53.73171,-1.51628,4
33048,E01035054,53.7882,-1.53237,2
33049,E01035055,52.08864,-2.712,1
33050,E01035056,52.07931,-2.71543,2
33051,E01035057,52.87715,-2.47784,5
33052,E01035058,52.88137,-2.52208,2
33053,E01035059,52.74213,-2.71994,3
33054,E01035060,52.73814,-2.71094,2
33055,E01035061,52.70899,-2.75066,2
33056,E01035062,52.7099,-2.74334,1
33057,E01035063,52.70673,-2.75772,1
33058,E01035064,52.70606,-2.73828,4
33059,E01035065,52.70945,-2.8016,5
33060,E01035066,52.70135,-2.79557,3
33061,E01035067,52.71968,-2.66312,5
33062,E01035068,52.6586,-2.69049,1
33063,E01035069,52.69951,-2.35823,1
33064,E01035070,52.67774,-2.37438,5
33065,E01035071,52.55866,-2.93986,2
33066,E01035072,52.44529,-2.707,4
33067,E01035073,52.70622,-2.47887,3
33068,E01035074,52.70482,-2.47033,1
33069,E01035075,52.69732,-2.46904,2
33070,E01035076,52.68481,-2.48476,4
33071,E01035077,52.68469,-2.4762,2
33072,E01035078,52.67903,-2.47763,4
33073,E01035079,52.67445,-2.48672,2
33074,E01035080,52.67199,-2.47773,5
33075,E01035081,52.66726,-2.48568,4
33076,E01035082,52.66108,-2.48768,3
33077,E01035083,52.64997,-2.48151,5
33078,E01035084,52.55238,-1.00032,4
33079,E01035085,52.53903,-1.01926,2
33080,E01035086,52.44954,-1.09014,5
33081,E01035087,52.449,-1.05524,2
33082,E01035088,52.4716,-0.93558,4
33083,E01035089,52.46831,-0.93847,5
33084,E01035090,52.47405,-1.19529,2
33085,E01035091,52.46303,-1.19815,2
33086,E01035092,52.64728,-1.03197,5
33087,E01035093,52.6396,-1.04162,1
33088,E01035094,52.67878,-1.34759,1
33089,E01035095,52.66094,-1.31924,4
33090,E01035096,52.54102,-1.4066,2
33091,E01035097,52.53255,-1.39807,4
33092,E01035098,52.85234,-1.31369,1
33093,E01035099,52.84333,-1.33593,2
33094,E01035100,52.76525,-1.45897,3
33095,E01035101,52.75333,-1.46,5
33096,E01035102,52.67864,-0.75288,2
33097,E01035103,52.67281,-0.74061,2
33098,E01035104,52.66961,-0.73919,3
33099,E01035105,52.67311,-0.71732,3
33100,E01035106,52.66579,-0.72039,4
33101,E01035107,51.24695,-2.47334,1
33102,E01035108,51.22899,-2.66779,2
33103,E01035109,51.19069,-2.6793,3
33104,E01035110,51.22978,-2.31161,3
33105,E01035111,51.22364,-2.30922,4
33106,E01035112,51.25307,-2.95917,3
33107,E01035113,51.23225,-2.97448,3
33108,E01035114,51.15498,-2.98668,1
33109,E01035115,51.1278,-2.96936,2
33110,E01035116,51.11997,-2.97913,2
33111,E01035117,51.11065,-3.01627,3
33112,E01035118,51.11071,-2.99102,1
33113,E01035119,51.10636,-3.00159,1
33114,E01035120,51.08731,-2.98353,4
33115,E01035121,50.9572,-2.61251,4
33116,E01035122,50.95702,-2.60286,4
33117,E01035123,50.95196,-2.66526,2
33118,E01035124,50.95708,-2.68318,2
33119,E01035125,50.94229,-2.63193,4
33120,E01035126,50.93892,-2.63308,3
33121,E01035127,51.05103,-3.06413,5
33122,E01035128,51.03497,-3.05535,4
33123,E01035129,50.98149,-3.21084,5
33124,E01035130,50.97996,-3.22253,5
33125,E01035131,50.98069,-3.25586,4
33126,E01035132,50.97041,-3.24679,5
33127,E01035133,52.64747,0.683828,5
33128,E01035134,52.64504,0.66996,3
33129,E01035135,52.50967,0.998363,1
33130,E01035136,52.50322,0.983939,5
33131,E01035137,52.62738,1.308544,3
33132,E01035138,52.62375,1.313414,3
33133,E01035139,52.62687,1.290592,4
33134,E01035140,52.62352,1.297715,4
33135,E01035141,52.6078,1.227569,2
33136,E01035142,52.60589,1.243546,3
33137,E01035143,52.5792,1.353442,2
33138,E01035144,52.57482,1.337253,5
33139,E01035145,52.58623,1.147388,1
33140,E01035146,52.58526,1.135934,1
33141,E01035147,52.58135,1.128154,3
33142,E01035148,52.57866,1.134946,5
33143,E01035149,52.57456,1.132955,2
33144,E01035150,52.6718,1.192418,2
33145,E01035151,52.66521,1.178654,4
33146,E01035152,52.66195,1.180799,5
33147,E01035153,52.65623,1.189315,1
33148,E01035154,52.32675,1.671008,3
33149,E01035155,51.87271,0.555865,5
33150,E01035156,51.87227,0.563163,4
33151,E01035157,51.89095,0.900852,2
33152,E01035158,51.88878,0.897049,5
33153,E01035159,51.88047,0.815252,4
33154,E01035160,51.86637,0.796183,5
33155,E01035161,51.88579,0.908193,1
33156,E01035162,51.88375,0.908425,4
33157,E01035163,51.8826,0.920078,4
33158,E01035164,51.88193,0.923595,2
33159,E01035165,51.87089,0.886963,3
33160,E01035166,51.86447,0.882543,4
33161,E01035167,51.92378,0.916469,4
33162,E01035168,51.92213,0.903054,1
33163,E01035169,51.91914,0.884826,5
33164,E01035170,51.91628,0.896044,3
33165,E01035171,51.91395,0.889742,4
33166,E01035172,51.91111,0.881547,4
33167,E01035173,51.91141,0.903961,4
33168,E01035174,51.90874,0.895747,3
33169,E01035175,51.90576,0.899525,2
33170,E01035176,51.9038,0.906334,4
33171,E01035177,51.90324,0.887251,2
33172,E01035178,51.88431,0.271425,5
33173,E01035179,51.86934,0.279386,1
33174,E01035180,51.86868,0.265393,1
33175,E01035181,51.86573,0.306279,5
33176,E01035182,51.84646,0.30165,3
33177,E01035183,54.52629,-1.51491,3
33178,E01035184,54.52394,-1.52746,3
33179,E01035185,54.52763,-1.57176,3
33180,E01035186,54.52673,-1.56573,4
33181,E01035187,54.52603,-1.55277,4
33182,E01035188,54.68855,-1.22185,3
33183,E01035189,54.58063,-1.23726,3
33184,E01035190,54.57503,-1.20975,4
33185,E01035191,54.56901,-1.2206,1
33186,E01035192,54.56702,-1.2245,5
33187,E01035193,54.52122,-1.2675,3
33188,E01035194,54.51647,-1.23681,3
33189,E01035195,54.54354,-1.2053,4
33190,E01035196,54.53547,-1.20093,5
33191,E01035197,54.57092,-1.3087,4
33192,E01035198,54.5702,-1.28563,1
33193,E01035199,54.56176,-1.31546,1
33194,E01035200,54.56058,-1.3214,3
33195,E01035201,54.54706,-1.33212,5
33196,E01035202,54.53788,-1.32629,5
33197,E01035203,54.52407,-1.32514,2
33198,E01035204,54.52574,-1.33281,3
33199,E01035205,51.40642,-2.51113,4
33200,E01035206,51.40178,-2.51174,3
33201,E01035207,51.38288,-2.37845,4
33202,E01035208,51.38013,-2.38109,5
33203,E01035209,51.34995,-2.40691,3
33204,E01035210,51.35744,-2.43871,3
33205,E01035211,51.4888,-2.7454,5
33206,E01035212,51.47192,-2.73118,5
33207,E01035213,51.34162,-2.91608,1
33208,E01035214,51.32762,-2.90933,2
33209,E01035215,51.3429,-2.94475,5
33210,E01035216,51.33283,-2.94488,2
33211,E01035217,51.5,-2.46451,2
33212,E01035218,51.495,-2.44615,3
33213,E01035219,51.48264,-2.42433,4
33214,E01035220,51.50048,-2.4787,2
33215,E01035221,51.49442,-2.47171,2
33216,E01035222,51.52835,-2.56916,1
33217,E01035223,51.53125,-2.58894,3
33218,E01035224,51.52844,-2.57444,1
33219,E01035225,51.52758,-2.58154,2
33220,E01035226,51.52158,-2.57941,4
33221,E01035227,51.51189,-2.55494,3
33222,E01035228,51.50257,-2.54375,1
33223,E01035229,51.50148,-2.55372,1
33224,E01035230,51.50114,-2.56014,4
33225,E01035231,51.4953,-2.54956,3
33226,E01035232,51.51359,-2.53602,4
33227,E01035233,51.50427,-2.50888,5
33228,E01035234,51.44358,-0.70254,3
33229,E01035235,51.42572,-0.72085,3
33230,E01035236,51.44811,-0.76174,3
33231,E01035237,51.43697,-0.75807,3
33232,E01035238,51.42159,-0.79142,5
33233,E01035239,51.41842,-0.78261,5
33234,E01035240,51.41057,-0.78418,4
33235,E01035241,51.41546,-0.74889,5
33236,E01035242,51.41597,-0.75425,4
33237,E01035243,51.40824,-0.74513,1
33238,E01035244,51.40316,-0.7424,5
33239,E01035245,51.40657,-0.78282,5
33240,E01035246,51.40057,-0.78925,4
33241,E01035247,51.50797,-0.59039,5
33242,E01035248,51.50504,-0.58915,3
33243,E01035249,51.50027,-0.56693,4
33244,E01035250,51.49639,-0.57046,2
33245,E01035251,51.51635,-0.59644,3
33246,E01035252,51.51619,-0.591,2
33247,E01035253,51.51349,-0.59232,3
33248,E01035254,51.51353,-0.58197,2
33249,E01035255,51.80506,-1.58887,1
33250,E01035256,51.52707,-0.85846,1
33251,E01035257,51.43963,-0.9377,3
33252,E01035258,51.43518,-0.93097,5
33253,E01035259,51.40705,-0.94905,3
33254,E01035260,51.40557,-0.95466,1
33255,E01035261,51.40991,-0.8027,4
33256,E01035262,51.40745,-0.82065,5
33257,E01035263,51.4079,-0.97323,3
33258,E01035264,51.40085,-0.98895,2
33259,E01035265,51.40268,-0.96,5
33260,E01035266,51.39132,-0.96393,5
33261,E01035267,51.40248,-0.90923,3
33262,E01035268,51.38402,-0.90594,5
33263,E01035269,51.36847,-0.89158,5
33264,E01035270,51.46911,0.225874,3
33265,E01035271,51.46141,0.229761,5
33266,E01035272,51.45782,0.229269,5
33267,E01035273,51.45501,0.224425,1
33268,E01035274,51.45279,0.229571,3
33269,E01035275,51.45469,0.219515,3
33270,E01035276,51.45176,0.224828,3
33271,E01035277,51.44954,0.276016,1
33272,E01035278,51.44584,0.289605,1
33273,E01035279,51.44485,0.278633,5
33274,E01035280,51.43728,0.293063,4
33275,E01035281,51.43515,0.312611,4
33276,E01035282,51.45295,0.291818,1
33277,E01035283,51.44855,0.284746,1
33278,E01035284,51.43567,0.328091,1
33279,E01035285,51.43306,0.335771,5
33280,E01035286,51.42971,0.562295,2
33281,E01035287,51.42398,0.566433,4
33282,E01035288,51.41915,0.514841,3
33283,E01035289,51.40791,0.517129,4
33284,E01035290,51.40748,0.53626,5
33285,E01035291,51.40531,0.544811,1
33286,E01035292,51.39702,0.542439,3
33287,E01035293,51.39013,0.533043,5
33288,E01035294,51.39684,0.555382,2
33289,E01035295,51.39328,0.553846,5
33290,E01035296,51.38869,0.509218,2
33291,E01035297,51.38411,0.523785,2
33292,E01035298,51.41278,0.805788,1
33293,E01035299,51.40772,0.793126,4
33294,E01035300,51.40332,0.876949,1
33295,E01035301,51.38001,0.851946,2
33296,E01035302,51.36825,0.746539,4
33297,E01035303,51.36338,0.73938,1
33298,E01035304,51.35596,0.710007,2
33299,E01035305,51.35019,0.720912,5
33300,E01035306,51.34881,0.70891,4
33301,E01035307,51.34607,0.717093,2
33302,E01035308,51.31269,1.037207,1
33303,E01035309,51.30621,1.080044,2
33304,E01035310,51.27023,1.070781,2
33305,E01035311,51.26559,1.073842,5
33306,E01035312,51.23868,1.377774,1
33307,E01035313,51.22427,1.387606,2
33308,E01035314,51.23129,1.197829,3
33309,E01035315,51.22947,1.206341,2
33310,E01035316,51.39031,1.383431,5
33311,E01035317,51.38509,1.385273,3
33312,E01035318,51.35872,1.358142,1
33313,E01035319,51.33358,1.338857,3
33314,E01035320,50.99032,-0.74382,3
33315,E01035321,50.95975,-0.73521,2
33316,E01035322,50.86981,-0.78355,1
33317,E01035323,50.86745,-0.75656,1
33318,E01035324,50.85107,-0.76907,5
33319,E01035325,50.84868,-0.77436,4
33320,E01035326,50.82787,-0.71675,3
33321,E01035327,50.81052,-0.75187,2
33322,E01035328,51.15198,-0.14722,4
33323,E01035329,51.13883,-0.15129,4
33324,E01035330,51.12302,-0.30287,3
33325,E01035331,51.10849,-0.26428,1
33326,E01035332,51.09849,-0.2471,1
33327,E01035333,51.07742,-0.24404,5
33328,E01035334,51.06261,-0.33791,2
33329,E01035335,51.06095,-0.33066,5
33330,E01035336,51.06917,-0.36782,4
33331,E01035337,51.06604,-0.36103,3
33332,E01035338,51.06274,-0.3522,2
33333,E01035339,51.06074,-0.36614,4
33334,E01035340,51.05894,-0.34253,1
33335,E01035341,51.00776,-0.47816,5
33336,E01035342,51.01404,-0.44709,3
33337,E01035343,51.12495,-0.01074,5
33338,E01035344,51.12358,-0.00298,3
33339,E01035345,51.07343,-0.18708,1
33340,E01035346,51.05379,-0.20888,5
33341,E01035347,51.00444,-0.10202,2
33342,E01035348,50.99923,-0.10396,1
33343,E01035349,50.9965,-0.15939,4
33344,E01035350,50.99022,-0.09308,4
33345,E01035351,50.98658,-0.09665,3
33346,E01035352,50.98654,-0.14766,1
33347,E01035353,50.95838,-0.11109,4
33348,E01035354,50.95222,-0.10962,2
33349,E01035355,51.2499,-0.15306,2
33350,E01035356,51.24813,-0.16256,3
33351,E01035357,51.24177,-0.1523,5
33352,E01035358,51.24235,-0.16338,1
33353,E01035359,51.18788,-0.18175,4
33354,E01035360,51.18346,-0.17909,2
33355,E01035361,51.17554,-0.16662,5
33356,E01035362,51.17216,-0.16534,5
33357,E01035363,51.31429,-0.08157,5
